"Data Source","World Development Indicators",

"Last Updated Date","2018-07-25",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Egypt, Arab Rep.","EGY","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","201.208017693368","197.416989564331","194.248479122703","214.26322441963","236.298622460689","269.375424180858","303.170072341332","316.845835300873","341.011963051994","375.154691218255","410.491690799815","449.788075020882","494.300230471737","512.063375373046","487.740410638505","578.731434723999","607.825364790854","621.735676870216","643.049522062348","662.733531531574","678.627711996057","682.345869286484","698.140847284387","710.656381486452","729.191677370947","786.959498967682","826.12361632533","869.838096842687","926.607768665544","961.949067939645","1013.25425464017","1062.52754679363","1128.72138446974","1171.16975256885","1241.34276797947","1311.36448847228","1401.19247014981","1446.62613519419","1512.45942794995","1550.81099324121","1658.9644495261","1658.77004197669","1658.5932257968","1657.76871980683","","","",
"Euro area","EMU","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","1214.93366000623","1295.05945553717","1392.42201129093","1497.94998826953","1621.45255597326","1725.91003707689","1840.99932702857","1934.1247760417","2085.69002640483","2271.90030571931","2675.35533808036","2822.64937404324","3031.23447123651","3261.98468615278","3376.78766197275","3330.58092904088","3622.30853344677","3713.87792564773","3912.5753674785","4110.18860355254","4200.4428928489","4242.30188560477","4251.72467237709","4353.34003673987","4555.39450661324","4736.50860637437","4847.31617273252","5000.94038480664","5138.36432195004","5279.03731630895","5299.1994618933","5401.4359498193","5414.9601058124","5357.57743030394","5442.35714458502","5563.79953986527","5700.48683343458","5796.33195906144","5929.48183600115","6061.78310072393","6236.13361601831","6377.48727413741","6480.53932765972","6619.36455784269","6741.62322616752","6784.97843768263","6856.02823892538","6861.33223412001","6853.87734813218","6496.23460710849","6773.18761362921","6643.7344497699","6636.7709413631","6536.51096656113","6352.75412716087","","","",
"Eritrea","ERI","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.4410023529925","41.3030199283844","45.6984621009042","47.8939756821575","54.2296042939578","58.5193034621285","50.5548158424526","53.2967846594896","50.695575720474","55.4741553344977","59.7570047797304","62.3283796092572","60.9025551343057","60.9724296278641","57.0494421941609","58.9887829819528","57.1747724113295","60.3201515242206","61.9471445099343","64.1385213277344","","","","","","",
"Spain","ESP","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","494.795600065671","550.436331400408","613.247447101646","663.93685381864","745.384373123074","822.95674083469","925.930687031773","1033.0769743622","1154.52678082358","1293.58960994471","1415.84101817056","1534.98269806212","1703.50829541699","1873.67742161546","2024.09526837094","2054.34323604015","2256.14101927366","2294.47388802442","2399.03010175154","2528.94962347407","2644.22297893384","2671.28328884593","2658.24167064445","2792.15986262011","2903.33793855962","2975.08322954552","3004.27963221826","3094.08226457849","3217.94815938395","3442.94871061852","3536.74997212311","3607.70013613788","3690.59100403918","3638.52663057399","3756.03920068185","3917.32464338354","4008.93941647114","4324.42064558926","4479.04731533989","4820.67503365883","5167.80967319354","5422.51568968264","5576.5462645648","5676.14049089491","5892.30741093794","6111.21922344445","6105.07584928721","6054.37443809592","6025.77275684571","5652.59593296768","5706.56306279914","5599.37737439498","5573.40118151359","5409.41133797704","5355.98700558221","","","",
"Estonia","EST","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5755.89450245798","5617.06357593668","4933.82323684635","4049.8538277845","4354.83010760923","4244.64407775397","4556.39116865429","4811.59813795296","4733.95490839415","4460.36810804434","4540.49256076479","4680.44794559529","4767.46293544061","5158.60277810202","5429.52552199919","5531.54582864313","5869.42478894573","6277.41146283975","6364.56783013858","5975.95381093506","6506.31818096472","6314.41444766954","6689.36777611787","6664.65856902557","6732.36747315611","","","",
"Ethiopia","ETH","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","18.8748877722083","18.7172820913443","17.7598052416566","17.0163559203795","16.4891746725909","16.0196019590495","15.0197532061225","15.7037406838659","17.2303008370052","18.0065741293226","18.8813555417941","19.6031714915601","20.3730445501283","21.3063144299342","19.8282646790494","19.8239679131867","20.2560013692229","19.2290298527128","18.6401261691164","22.5011102904606","21.8381443052934","21.627265673901","23.2567019090072","23.5607710852259","23.9749236955303","24.3934813585455","23.8288716381488","23.6964745331138","22.8960204767156","22.6489397358003","26.4409449961621","26.1003303507465","28.4788186511836","30.6200096335776","33.3650114132451","37.3110246379711","39.4072084253303","40.8607851531502","42.0645939596531","48.2653492761395","52.6060039297807","57.3859796024159","64.391891199751","69.7157738840151","","","",
"European Union","EUU","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","1427.78328071703","1523.15005452485","1641.96634831864","1758.41456948869","1884.31453494601","1983.53626199476","2094.88751619528","2194.98884454448","2363.32966375533","2556.03795162497","2887.86479175018","2956.18586835623","3147.62011191019","3374.64766839706","3454.36005258272","3456.97565544259","3706.74399456236","3805.28675490309","3978.82152097628","4147.26370469219","4199.64439805742","4212.91107309806","4221.93147738183","4341.18750906671","4525.50747947196","4713.06757394696","4824.65910961326","4979.11817108492","5103.73590871217","5201.82389528208","5157.48457997769","5188.3307278988","5152.38294591702","5116.54356609024","5162.8819095331","5293.89572966349","5440.26825725346","5494.32895279831","5586.24260763246","5670.05701032971","5821.03076521761","5942.43552305584","6012.43396251774","6131.27647834346","6227.96090799622","6290.78734215913","6357.09059276607","6366.7533759883","6359.18113435935","6026.64163999519","6268.04238964409","6150.28266667685","6147.06230099607","6065.37299639962","5908.35932000376","","","",
"Fragile and conflict affected situations","FCS","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","128.00691367428","139.880809720461","152.844082753964","162.79704679399","173.470165073817","184.576629123113","191.398361773802","204.834876471817","226.379577189581","241.132073295343","237.043415102778","260.928513158326","276.957963610545","290.859453409498","308.098990659691","314.329172084243","324.106026330712","325.699443174771","325.624381056467","316.501515463552","304.351333680764","318.788907825522","316.794132390289","327.647495567154","344.126886587602","352.486777047592","360.923120096287","371.248122696012","378.15404636333","391.489122310127","407.507982225125","427.502877495054","423.227777955006","452.2934336366","433.732537038477","462.510571645425","444.224313339274","431.232564321174","440.41518195332","512.989917987766","500.640150395619","441.64708286823","466.07729705774","445.37232794645","","","",
"Finland","FIN","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","1873.29246614957","2187.6236408612","2389.20988199116","2479.15850984313","2715.37501129483","2938.38463783588","3197.86485926579","3345.387846133","3628.68528893201","4071.55609527692","4570.9068023473","4889.50427178454","5516.14052504312","6046.8303057748","6140.18668077724","5946.37732837519","6545.74679875675","6726.6636870735","7330.41446573276","7930.63137370952","8295.78609634619","8493.60536870693","8533.1617405918","9124.16463077973","9808.46625724143","10482.8316068317","10622.888181216","11358.3947521179","11778.2722707315","12034.7572733786","12485.6836482847","12470.7304327707","12514.1015693797","13012.6694308655","13603.2763578956","13591.3966705757","13721.9237583307","14454.9387285779","14846.4208194124","15075.8671905037","15305.409808607","15709.8832538423","16140.0669692216","16445.572561286","16777.5658490195","16117.8903321632","17215.0372901645","17160.8631199988","16349.2333250336","15243.1103879453","16484.0942753711","15710.9737593054","15689.2233076239","15510.8355034738","15249.9893802302","","","",
"Fiji","FJI","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"France","FRA","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","1456.6936122445","1543.71133700333","1646.8324613091","1743.22919910958","1888.49600469393","1980.15847424866","2088.29299702861","2180.7916244529","2263.22017681002","2467.31783758787","2623.01817648262","2746.16699435395","2920.45420299556","3148.95246489679","3247.66432151075","3235.31193192787","3573.42619865576","3670.70163128782","3914.42996761937","4187.72923070628","4407.65365404486","4567.74734507849","4606.90770844097","4699.50967553337","4933.01233422198","5246.40198905248","5494.94509194395","5634.2101906993","5717.29063899214","5836.01290981639","5940.75061309654","6359.7742808142","6475.78791786073","6453.00044150612","6530.41188937444","6621.94197064491","6905.16475295842","6833.13629846258","7015.50160395338","7149.29692549602","7224.52698542992","7342.25667535293","7299.24846049124","7529.55029912016","7661.49118023401","7652.86430371847","7540.29529789679","7513.5793304407","7643.44984975454","7338.04189849872","7734.72678262139","7232.98023385141","7363.42603842361","7367.84655930893","6939.52231081409","","","",
"Faroe Islands","FRO","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","186.12968253256","213.660228045596","259.357274251106","298.415570382098","383.244371386883","488.120885246396","646.754295244072","621.822515732685","725.194755548934","721.379013356483","789.20580480934","860.658142673648","918.663351177172","973.909858269509","1026.4009107501","1029.27574390963","1006.9988128134","995.054678088164","832.054494713055","916.812642562791","904.701688674259","883.867037731567","865.726162962044","765.116000086902","770.621017422296","848.299003405763","856.149393692157","917.84321359535","901.919013835254","878.060825815801","896.804855421906","921.656138052192","930.620579364016","908.954299390487","907.972626834654","935.741159599237","958.908616948911","970.443455559743","932.091552943935","948.049335146109","959.872158463167","984.735461917775","1079.64084608184","1172.8873233805","","","",
"United Kingdom","GBR","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","2412.13740458015","2553.69318181818","2780.65727699531","3002.08760484623","3127.46296296296","3330.18387964242","3425.80308700147","3506.88706236941","3762.59017563306","4006.33096898998","4166.93240153962","4254.65241184543","4372.63694645007","4671.71829740644","4534.25427513091","4492.42162850506","4587.68851501517","4668.42316900327","4729.84938707219","4922.91573280123","4683.93273911511","4572.95384625817","4480.33541287092","4549.17528756934","4597.73969307614","4826.71452591524","4953.65357621044","5082.43980630981","5232.73764921987","5295.22452686526","5356.575210001","5451.67717061817","5452.3933334123","5491.98911810322","5380.26426515376","5575.8084890423","5815.82840427425","5831.95754702826","5908.87149023065","6007.48441621387","6114.52925918564","6141.98255122284","6142.74983363365","6174.55089583941","6138.75413718816","6270.98405949047","6200.5541127704","6102.39676772278","6015.72686068947","5643.1285945674","5700.85586444268","5471.92413249939","5449.25220132401","5409.63038646976","5129.5277927902","","","",
"Georgia","GEO","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3039.15035401916","2696.70588721851","2125.1667179645","1936.8369611696","1978.15533980583","1468.31432192649","1119.77643465263","1278.13575778974","1435.38430682147","1460.07860752386","1452.82122083154","1449.25223417837","1509.75441817765","1607.76563589863","1678.68080094229","1784.96420047733","1659.81624758221","1730.52425281725","1796.77419354839","1757.66716943188","1976.82119205298","2219.09677419355","2271.37254901961","2459.74576271186","2688.48940166354","","","",
"Ghana","GHA","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","313.120484661571","346.889929766624","392.294808050942","399.509551787142","377.362060181213","390.782754718126","401.476365299331","331.160397040938","399.686203205698","425.938536726622","418.435445403934","376.650424360639","165.614064585282","93.4924237021408","163.806436940262","259.304277009616","288.619747821555","305.033544306447","308.840727408434","326.76476901559","339.771617620091","355.215459225106","340.516664368457","340.902675011301","354.823048784977","367.63319633498","393.382585946173","275.164341806118","361.031501256764","332.017478227986","337.768171065162","310.923393795846","221.159495905028","219.855244333796","245.845222699517","296.742815732977","244.094636649208","264.264351910669","263.012234315077","280.514475623961","318.488375592255","345.703301618087","379.674512324353","354.714052962992","","","",
"Gibraltar","GIB","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","1558.76545775746","1546.17921935129","1605.300908532","1563.19026744147","1656.63668943133","1681.12433595589","1638.68637549328","1630.66990582049","1723.16665009776","1717.75898520085","1780.18065537021","1876.17260787993","1941.87539084356","1945.58944765045","2019.39947694243","2099.72003732836","2084.45400753093","2239.64165733483","2631.39908413642","2537.37484570018","2978.22812542791","3267.64015112836","3375.75532525403","3445.39220605452","3482.93362523634","3521.82213152525","3530.1039419494","3636.24557644232","3743.02216772611","3880.69275176395","3888.57015363039","3962.71874207456","4098.36065573771","4138.44996237773","4394.57690509584","4520.68367599703","4613.9649338665","4918.73396065013","5128.04952057288","5182.43996504866","4969.31597066307","5085.80436011064","5409.24004611155","5640.75445090781","","","",
"Guinea","GIN","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gambia, The","GMB","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea-Bissau","GNB","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Equatorial Guinea","GNQ","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greece","GRC","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","241.726653244076","272.56327361709","305.389304485328","342.114185474004","407.970033003037","475.420080130212","625.286536452429","742.277139522308","802.790144798539","917.612738699001","1023.79149500171","1198.27390580222","1360.95244395423","1547.97478711707","1562.25905270038","1655.77097367933","1802.86564760044","1895.04644099213","2100.96353547242","2180.6071851012","2247.44503632614","2263.76890542534","2270.49088141565","2424.58661224803","2561.69258051976","2666.31770733721","2724.23193925925","2859.12988177203","3097.54435172402","3205.11486299913","3221.40532041842","3253.22068654168","3398.38375791814","3459.42297700426","3598.52379766539","3708.99758789709","3832.66721966669","3989.11610720648","4175.73456633449","4316.32628977323","4586.32987001065","4719.14721713932","4909.63969803033","5091.29242400534","5200.02435386272","5297.20002541112","5434.57646854069","5701.33085359398","5805.19254609269","5627.88370630926","5333.43955553561","5389.33312225532","5534.89715854516","5028.99579406178","5062.60642155232","","","",
"Grenada","GRD","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greenland","GRL","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","119.367249778565","137.505812860479","144.974305966225","122.353780452652","161.803545316184","192.901760724838","203.67995582303","208.252029952526","214.602995013471","251.803435702734","211.880069987389","184.981512952821","159.541824424477","164.244301524687","172.93563396383","144.218166891111","165.063337557535","162.84849153103","186.509753918721","200.457414241846","206.46886569717","256.475121295222","243.090338245717","266.409838407196","295.624081458894","259.235889067327","240.548130107974","314.635980182694","363.126924144586","330.451027887234","357.989042466104","363.015413084019","450.782762067179","482.537797166116","480.680096285683","533.029464489385","543.492303737309","530.544468136846","537.782071900604","541.953110427406","534.553702511867","532.641619544843","558.404751306952","577.885885937936","","","",
"Guam","GUM","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"High income","HIC","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","2272.97620701386","2387.50512799282","2545.23146284715","2718.07940568925","2912.09354539127","3060.55615350772","3266.04186218699","3456.50166820844","3743.30765591979","4056.14715357608","4398.01619632554","4111.37334832715","4402.4852850926","4699.14766451437","4713.65489220196","4731.47625866933","5021.08065998432","5204.46232923583","5400.08097815313","5572.55807079039","5637.2037471816","5696.00635274279","5595.79169695526","5764.42531328272","6063.03447172879","6233.68714137026","6325.85670626683","6594.94753623275","6830.61531443387","6998.06722478731","7102.9031067733","7277.44623580398","7284.16588647068","7384.63881308302","7550.39266378172","7732.66980029084","7903.8790131724","8013.00941630462","8166.14856502664","8313.55867751706","8585.21572115741","8501.96917058818","8643.14041570547","8723.8860514842","8853.02213267515","9014.71392936654","9026.80613433106","9119.27744347731","9089.24114019356","8698.51164940655","9065.5537453032","8954.89643672404","8894.83323441307","8891.81724722985","8832.44111953723","","","",
"Hong Kong SAR, China","HKG","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","1297.80238795639","1311.96042293142","1416.4466239155","1351.36369866143","1439.39393939394","1610.00442673749","1804.87379191483","1950.72308516336","2003.16449276832","2156.58391104264","2229.61762549678","2361.4778231551","2624.83396007558","2786.45399136701","2918.33143946336","3196.79252796583","3845.35435892841","4072.07335276139","3936.72399845239","4177.92970461916","4401.25173852573","4507.88725109904","4698.69513641756","4835.47072273586","4849.82375205081","4915.70196565923","4968.48658561016","5325.73314791326","5268.14500870355","5446.66166541635","5549.94563841354","5647.89964561617","5713.88245082308","5782.56062504607","5878.44184817707","5882.80760088084","5907.34930526438","5883.03774181494","5950.83754015604","5973.34927820962","5959.89592171503","6031.24431826128","5941.16090208806","6083.2699356802","","","",
"Honduras","HND","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","126.513290149654","126.990163119905","143.482944054451","148.402192168418","155.711817068108","162.403672783667","181.339075737398","181.602404091953","205.794488689013","210.69596002051","224.364331818764","221.190454698533","231.436176823192","238.273628139586","282.631764213166","279.355070725357","326.302059710194","337.869552842477","331.523593948407","367.886848257068","351.572005299659","328.325808962018","341.557066795337","304.360550190225","353.824129439376","401.850831539803","415.168185411491","445.250068394416","447.522588879638","492.161360872911","499.771330337494","521.625834874534","545.79154061498","544.824631014916","580.055686430874","591.136453865499","643.230151847983","665.086683557192","633.352420609728","627.1066769594","674.242061401408","646.746878485185","653.631384932751","630.135530789573","","","",
"Heavily indebted poor countries (HIPC)","HPC","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","128.717473765855","138.99579274147","138.737142837604","141.465986556168","149.740063067914","155.604902559327","165.475430432282","167.643490068215","166.988145022388","168.627474880364","177.792929599253","183.66672801485","197.439281262921","203.052832480883","208.591218793089","","","",
"Croatia","HRV","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2964.64435146444","2712.41685144124","2280.53691275168","2199.35344827586","2204.08602150538","2290.4262154637","2438.80729862038","2588.80139982502","2649.63341479671","2753.6231884058","2855.85178490737","2898.64864864865","3092.34234234234","3157.65765765766","3325.5237666141","3475.9117514633","3635.81081081081","3737.60144274121","3877.99503349639","3711.60769803557","3813.67931094819","3900.60136120405","3819.28025348455","3754.26869773614","3714.38298844207","","","",
"Haiti","HTI","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","12.3092201274526","17.0201945633807","19.9570339170799","22.7815522517682","29.3753916313595","26.7265085920953","30.3290193111606","34.3084705779179","35.7510762151863","40.9574120259399","47.7772329798334","48.1926335124857","49.2070125897782","49.5166200371807","50.5936927051884","53.7721467326987","52.4692949685844","53.8648546940506","56.208041631327","58.3120602298791","44.5923739309393","39.9351561363075","28.2842044669125","18.5018432135565","29.9240160177887","33.5193300452586","41.6669183529338","36.5684593647526","38.7892148848734","35.4419126935854","34.8573672196027","30.3348160040603","28.5187452821529","28.0727056758844","37.0274253395404","37.4091724952885","25.3220477919122","23.5960139840901","35.7256312120225","24.4009345557935","31.1481831442198","45.9704875301408","43.7125950557221","38.9691487302962","","","",
"Hungary","HUN","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","1135.00924079628","1219.5130337973","1306.30491306113","1380.09509726921","1467.36639095935","1588.61897617604","1711.30327289886","1827.76555324528","1955.51116246991","2070.19559640872","2148.3749623477","2284.24736408139","2418.56921716325","2611.1806074074","2638.69571358852","2697.75659356695","2738.55640968767","2833.48753705443","2950.6627227205","3103.83437717793","3194.09491081223","3268.31201053867","3424.65721155355","3426.22984390959","3484.35213727825","3426.55110069532","3223.91886941601","3116.01286909168","2995.98658868534","3025.71070991956","3066.52215396218","3162.37487680917","3188.38196757665","3215.67962815234","3321.40662835664","3309.2837106285","3426.72290248436","3545.17075567834","3637.27833175643","3680.16846694408","3771.36461398831","3882.4906641301","3976.51897714548","3988.76769393042","3773.15380662799","3876.49108407051","3898.82314267127","3923.04232446356","3892.11370127125","3965.95823348335","","","",
"IBRD only","IBD","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","249.573629192081","266.491022882043","283.905568394411","294.852133394735","318.673869829239","337.798812937723","358.862688872787","385.105627072608","408.733204110909","429.966479737821","438.125045395321","452.749791233326","473.371791695146","502.313177420294","524.042029359968","551.44973315572","576.954221858982","605.461637632986","625.226023375683","1018.62279778522","1021.03303831366","1011.53094090415","1010.28360577936","1013.52316275278","1036.82036716286","1064.15737999462","1085.31891786147","1094.13341970154","1115.24153885836","1165.00717577417","1191.18157513021","1244.25207775429","1333.80804172473","1426.42493466278","1510.27463572389","1632.03387110459","1754.17046182683","1810.17698702891","1851.10906138227","2011.05540737786","2157.48034652524","2233.97137270599","2338.62511756229","2402.35209179111","","","",
"IDA & IBRD total","IBT","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","223.981237012501","239.139748118614","254.769859418312","264.663473858035","285.350514297498","301.77956813054","319.459563317574","341.583227986634","361.954760627069","379.965504946393","386.735394379375","400.024986157135","416.731675165046","440.047117904036","460.06362271644","483.560025870765","505.036779736429","529.279094770906","546.05813512161","895.832838706323","896.610696315033","885.92052359465","881.567037025082","882.249530206562","898.674686754896","919.733015513387","935.347527750944","939.952668713334","956.962638611173","994.89801772206","1015.75647662881","1058.47022606146","1130.70932068191","1206.22256100757","1273.6440658159","1371.27511636482","1466.96891664856","1507.26412534302","1537.35340136207","1665.15843704619","1778.4141083339","1833.53161311434","1913.36258367606","1959.62452234058","","","",
"IDA total","IDA","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","77.6355733193964","82.9814323683342","88.7951520207879","93.2887614697111","97.1827521586081","99.7855770058202","100.297914339926","101.64137073002","106.424363769106","109.45908095945","111.307892182379","120.04423829905","118.791656713621","115.753341571252","131.187820722742","137.746024259417","141.845608557055","147.866890552175","153.350334400912","275.145969523504","274.618805272045","268.297303213335","256.354106294789","252.183123218094","251.961840943545","251.136237031805","248.379356502075","240.980384235917","246.797676418341","250.636042646895","256.76022933011","263.768418825192","271.817452014078","285.649600830576","295.558611515906","305.894792253534","307.287548656555","298.483328317634","299.895008528842","317.323414806415","318.961427621716","317.578348891017","322.235377527192","322.617816255737","","","",
"IDA blend","IDB","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","89.9817711963706","98.1529620145228","104.744883202454","108.82918723604","119.154310045257","122.638401881937","122.865645652124","126.173460995462","135.278787995551","139.208044399924","139.844671886635","158.1018677474","160.653777623935","156.7747012473","187.419919371908","196.448024142264","203.25169500954","213.043601850574","222.137637226803","422.11629230228","425.563168528072","414.13358008129","401.235782435737","390.436991356974","386.397552210995","382.983710859798","380.22036202123","365.669648419576","364.460224172596","367.774878476474","368.90064712939","380.402607620969","389.707317482656","402.549690050734","414.615368454859","422.153880903949","417.596335974973","393.795356181086","391.696788946467","401.582629006053","399.539045590123","397.752391103111","407.428115915435","404.859302213358","","","",
"Indonesia","IDN","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","14.3484678745012","15.8930095811636","15.8158697290032","19.1817014005961","21.4421034711155","18.3268961602989","21.7226477674922","31.7489981364063","38.6731270249158","46.1589473997166","52.2656022526071","61.4149853405621","66.0827195820606","71.4305243168229","79.7456207418753","92.0416485490599","104.338863326087","119.519374401446","137.494006939436","162.502847203215","177.931510468008","194.30558934908","212.820104333559","240.011006816397","263.589393687987","297.181553278556","331.297989145549","331.127141272319","357.025489875116","390.374551050948","411.316203366181","417.207529767897","428.397416957776","473.676480828409","499.716094460157","514.866540767666","544.71208166736","568.396051485185","592.156417436419","634.176089773964","678.644292644355","732.102353926359","773.293854049154","811.900183903872","","","",
"IDA only","IDX","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","70.3457067927506","74.0071602907283","79.3349628895372","84.0395485025722","84.0534103759892","86.0673786458482","86.6832819131251","86.7666533674982","88.8456934438376","91.2595368085","93.7895477817728","96.6153259462868","92.9566538736218","90.3727259170358","95.9877862265315","100.881022157328","103.149383456207","106.668093306332","109.783301299637","175.517080817613","172.468988494583","170.56507895346","159.525411244815","160.017039753402","164.474546027091","165.39774485857","162.63593685846","159.848638072634","170.224577977015","176.17795757523","185.505682035457","189.696422439246","196.984916464196","211.458648294584","219.973896733663","232.024768076515","237.101627251044","237.724421093288","241.2385208118","263.304082224251","267.115449304003","266.279797472524","267.56506330142","269.687754145337","","","",
"Isle of Man","IMN","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","98.056458889336","100.595170603729","100.922517773554","104.292848044352","114.891038769376","124.486503201478","126.630123986097","136.325602753303","136.156334535598","142.148884959918","152.361874366402","158.613609499284","166.237572929454","183.922646334128","194.201704680332","208.703546512309","220.999760329653","240.882650862727","257.964015193804","273.04661349199","291.953805219525","305.535928651976","321.711471437074","342.46183918451","360.047053211401","361.092501062861","376.80067793663","387.196900449943","393.373198901284","394.963809689004","395.104759304615","411.967397768276","431.84113184852","453.010205713409","469.45392309889","510.751617949053","543.358645377253","562.899170204262","600.201702070689","642.111615380326","698.547812717171","724.79118848033","765.563845576737","805.59919060256","","","",
"Not classified","INX","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
